sample,height,width,total_pixels,IoU_Background,GT_Background_pixels,Pred_Background_pixels,GT_Background_pct,Pred_Background_pct,IoU_Bareland,GT_Bareland_pixels,Pred_Bareland_pixels,GT_Bareland_pct,Pred_Bareland_pct,IoU_Rangeland,GT_Rangeland_pixels,Pred_Rangeland_pixels,GT_Rangeland_pct,Pred_Rangeland_pct,IoU_Developed,GT_Developed_pixels,Pred_Developed_pixels,GT_Developed_pct,Pred_Developed_pct,IoU_Road,GT_Road_pixels,Pred_Road_pixels,GT_Road_pct,Pred_Road_pct,IoU_Tree,GT_Tree_pixels,Pred_Tree_pixels,GT_Tree_pct,Pred_Tree_pct,IoU_Water,GT_Water_pixels,Pred_Water_pixels,GT_Water_pct,Pred_Water_pct,IoU_Agriculture,GT_Agriculture_pixels,Pred_Agriculture_pixels,GT_Agriculture_pct,Pred_Agriculture_pct,IoU_Building,GT_Building_pixels,Pred_Building_pixels,GT_Building_pct,Pred_Building_pct,mIoU,Pixel_Accuracy
aachen_52.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.5661877308350599,182772,164953,18.2772,16.4953,0.5333382050029002,292166,379292,29.2166,37.9292,0.44695806378109554,170780,121329,17.078,12.132900000000001,0.22508487635741975,37865,13014,3.7865,1.3014,nan,0,0,0.0,0.0,0.8774100393533592,64216,68408,6.4216,6.8408,0.8300020284857353,252201,253004,25.220100000000002,25.3004,nan,0,0,0.0,0.0,0.579830157302595,0.749955
aachen_55.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.4453683464657618,253997,323273,25.399699999999996,32.3273,0.3495351649737719,86156,95733,8.615599999999999,9.5733,0.45806511976047903,40486,37433,4.0486,3.7433,0.6760089715926173,328968,300965,32.8968,30.0965,0.24378360215053763,11890,2916,1.189,0.2916,0.5689147123660976,169704,113551,16.970399999999998,11.3551,0.6790405809116768,108799,126129,10.879900000000001,12.6129,nan,0,0,0.0,0.0,0.4886737854601346,0.704171
aachen_56.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.5012401998196073,425680,266716,42.568,26.6716,0.36543253077239607,169212,252211,16.9212,25.221100000000003,0.48617013650653856,79638,65488,7.9638,6.548800000000001,0.34695271010705553,62892,96897,6.2892,9.6897,nan,0,0,0.0,0.0,0.0,0,78,0.0,0.0078,0.6538743917361487,262578,318610,26.257799999999996,31.861,nan,0,0,0.0,0.0,0.39227832815695773,0.662378
aachen_59.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.5288941187742905,284432,226185,28.4432,22.6185,0.4225652779650353,258693,247763,25.8693,24.776300000000003,0.46136538430069873,106475,72136,10.6475,7.2136000000000005,0.6173754495728205,158908,196803,15.890799999999999,19.6803,0.0,722,0,0.0722,0.0,0.0,0,2802,0.0,0.2802,0.6414567582518901,190770,254311,19.076999999999998,25.4311,nan,0,0,0.0,0.0,0.38166528412353357,0.693179
aachen_6.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.42124769051601096,418770,230473,41.876999999999995,23.0473,0.350512167026168,164675,249180,16.467499999999998,24.918000000000003,0.4747993829835173,92765,77418,9.2765,7.7418000000000005,0.34501139280964216,50398,80056,5.0398,8.0056,nan,0,0,0.0,0.0,0.8368432394311014,94840,92687,9.484,9.2687,0.5559516090443515,178552,270186,17.8552,27.0186,nan,0,0,0.0,0.0,0.4973942469684651,0.633867
aachen_63.tif,1000,1000,1000000,0.0,8,0,0.0007999999999999999,0.0,0.5362800616687811,302618,316191,30.2618,31.6191,0.35737637026486035,103756,112565,10.3756,11.256499999999999,0.5125641125020994,66217,50860,6.6217,5.086,0.33696566520292953,115538,57702,11.5538,5.7702,0.0,88,0,0.0088,0.0,0.8349571510945857,258339,295374,25.8339,29.5374,0.6740554392814083,153436,167308,15.343599999999999,16.730800000000002,nan,0,0,0.0,0.0,0.46459982857352344,0.737405
aachen_64.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.31634279805247967,352456,136360,35.245599999999996,13.636000000000001,0.10039606691757473,48993,118539,4.8993,11.853900000000001,0.4863223912463304,127130,117917,12.713,11.791699999999999,0.521131064309891,30602,34113,3.0602,3.4112999999999998,0.0,611,331,0.0611,0.033100000000000004,0.7134013402679866,437566,585667,43.7566,58.566700000000004,0.3577917540181691,2642,7073,0.2642,0.7073,nan,0,0,0.0,0.0,0.3564836306874902,0.663706
aachen_67.tif,1000,1000,1000000,0.0,3,0,0.00030000000000000003,0.0,0.10599716068382187,56074,129342,5.6074,12.9342,0.22871602759216902,40644,27578,4.0644,2.7578,0.4577207533610803,46384,50983,4.6384,5.0983,0.8199028532489997,536168,505417,53.6168,50.5417,0.0,3896,804,0.3896,0.0804,0.7793292408217306,304990,275582,30.499,27.5582,0.7630426125049781,11841,10294,1.1841000000000002,1.0293999999999999,nan,0,0,0.0,0.0,0.45067266403039713,0.794162
aachen_68.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.48282227709716863,275516,281134,27.551599999999997,28.1134,0.3318593959517272,49855,33578,4.9855,3.3577999999999997,0.6264278223406367,29750,27632,2.9749999999999996,2.7632,0.43713946999378334,115969,82842,11.5969,8.2842,0.0,77,0,0.0077,0.0,0.7675434824672672,475737,510828,47.5737,51.08279999999999,0.651391415957912,53096,63986,5.3096,6.3986,nan,0,0,0.0,0.0,0.4710262662583564,0.759206
aachen_7.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.3951406862113804,406559,265098,40.6559,26.5098,0.4987011087885904,156998,191459,15.6998,19.145899999999997,0.6926819506460046,57518,77817,5.7518,7.7817,0.5746909304619776,80608,69438,8.0608,6.9437999999999995,0.27135019083969464,8214,2445,0.8214000000000001,0.24450000000000002,0.12220469342897244,66510,230119,6.651,23.0119,0.698685243758527,223593,163624,22.359299999999998,16.3624,nan,0,0,0.0,0.0,0.4647792577335924,0.610167
aachen_70.tif,1000,1000,1000000,0.0,110,0,0.011000000000000001,0.0,0.31048236174791805,273338,286867,27.333800000000004,28.6867,0.31032409027291813,62221,57616,6.2221,5.7616,0.5232138158681561,30872,32809,3.0872,3.2809,0.6770539232280648,442105,518971,44.2105,51.897099999999995,0.0,274,835,0.0274,0.0835,0.2176255721604171,124888,35785,12.4888,3.5784999999999996,0.6455260266870749,66192,67117,6.6192,6.7116999999999996,nan,0,0,0.0,0.0,0.3834608271377927,0.651995
aachen_9.tif,1000,1000,1000000,nan,0,0,0.0,0.0,0.7256962747249899,418702,380109,41.870200000000004,38.0109,0.437232316866809,191334,178131,19.1334,17.813100000000002,0.3076769939031977,37400,67698,3.74,6.769799999999999,0.7007552781419375,168276,179406,16.8276,17.9406,0.7976689976689977,3438,4274,0.3438,0.4274,0.0,0,16062,0.0,1.6062,0.7969188737952493,180850,174320,18.085,17.432,nan,0,0,0.0,0.0,0.5379926764430258,0.777236
abancay_1.tif,1024,1024,1048576,nan,0,0,0.0,0.0,0.39588709571778513,339675,512810,32.3939323425293,48.905372619628906,0.5026492615555062,200404,279727,19.112014770507812,26.67684555053711,0.31902043127447743,20807,7147,1.9843101501464844,0.6815910339355469,0.44258262260127934,350789,190468,33.4538459777832,18.164443969726562,0.0022245344623443722,25306,2627,2.4133682250976562,0.2505302429199219,0.15178262374524057,80892,12278,7.7144622802734375,1.1709213256835938,0.3386069330088041,30703,39693,2.9280662536621094,3.785419464111328,nan,0,0,0.0,0.0,0.3075362146236339,0.5773029327392578
abancay_11.tif,1024,1024,1048576,nan,0,0,0.0,0.0,0.46074034406586784,535682,337198,51.08661651611328,32.15770721435547,0.4252762283090903,189721,409458,18.093204498291016,39.04895782470703,0.2993020176403259,38721,19172,3.6927223205566406,1.8283843994140625,0.6058223587497592,151293,165494,14.428424835205078,15.782737731933594,nan,0,0,0.0,0.0,0.2398158717089875,38313,27944,3.6538124084472656,2.664947509765625,0.7360760209660998,94846,89310,9.045219421386719,8.517265319824219,nan,0,0,0.0,0.0,0.46117214024002173,0.6464471817016602
abancay_12.tif,1024,1024,1048576,nan,0,0,0.0,0.0,0.6602255427267253,542228,742418,51.71089172363281,70.80249786376953,0.508115681826453,109443,139194,10.437297821044922,13.274574279785156,0.3079160687274561,24889,8833,2.3736000061035156,0.8423805236816406,0.31273298415202194,289638,99842,27.622032165527344,9.521675109863281,0.1820984130608517,26106,4956,2.4896621704101562,0.4726409912109375,0.0,0,262,0.0,0.02498626708984375,0.7202322873060338,56272,53035,5.36651611328125,5.057811737060547,nan,0,0,0.0,0.0,0.3844744253999345,0.7113590240478516
